product_id,product_name,category,brand,unit_price,active,unit_cost
327,Vertex Electronics SKU-0327,Grocery,BrightPath,51.69,True,27.35
328,Lighthouse Fashion SKU-0328,Outdoor,BluePeak,21.46,True,11.27
329,Lighthouse Grocery SKU-0329,Electronics,Evergreen,36.79,True,17.71
330,Summit Office SKU-0330,Grocery,Vertex,60.2,True,37.98
331,Atlas Electronics SKU-0331,Beauty,Cedar,33.98,True,16.71
332,Lighthouse Beauty SKU-0332,Office,Lighthouse,29.33,False,18.81
333,Atlas Electronics SKU-0333,Fashion,BrightPath,6.97,True,5.3
334,Vertex Electronics SKU-0334,Grocery,Nimble,60.93,True,29.56
335,Pioneer Office SKU-0335,Office,Cedar,13.9,True,6.97
336,Riverbend Home SKU-0336,Home,BrightPath,8.04,True,3.64
337,BluePeak Office SKU-0337,Grocery,Lighthouse,8.39,True,4.47
338,Apex Home SKU-0338,Electronics,Apex,15.55,True,11.47
339,Vertex Office SKU-0339,Beauty,Nimble,37.18,True,15.83
340,Pioneer Outdoor SKU-0340,Fitness,Evergreen,57.65,True,37.42
341,BluePeak Grocery SKU-0341,Grocery,Apex,33.85,True,18.9
342,Atlas Grocery SKU-0342,Office,Cedar,83.77,True,44.76
343,BluePeak Fashion SKU-0343,Fitness,Nimble,20.86,True,10.05
344,Atlas Home SKU-0344,Fitness,Riverbend,23.32,True,16.79
345,Riverbend Fashion SKU-0345,Outdoor,Riverbend,8.06,True,5.77
346,Vertex Electronics SKU-0346,Electronics,Evergreen,18.65,True,8.11
347,Vertex Fashion SKU-0347,Fitness,BrightPath,7.19,True,4.51
348,Lighthouse Fashion SKU-0348,Fashion,Atlas,11.33,True,6.45
349,Pioneer Office SKU-0349,Fitness,Atlas,40.84,True,17.24
350,Vertex Home SKU-0350,Fitness,Atlas,9.06,True,4.8
351,Nimble Outdoor SKU-0351,Outdoor,Cedar,9.66,True,4.71
352,Riverbend Office SKU-0352,Electronics,Summit,8.65,True,6.01
353,BluePeak Beauty SKU-0353,Outdoor,Pioneer,44.91,True,26.09
354,BrightPath Outdoor SKU-0354,Outdoor,Summit,78.67,True,55.64
355,Northstar Electronics SKU-0355,Office,BluePeak,25.83,True,19.86
356,Northstar Outdoor SKU-0356,Fashion,Northstar,50.04,True,28.25
357,Riverbend Electronics SKU-0357,Fashion,Northstar,12.72,True,7.89
358,Northstar Outdoor SKU-0358,Electronics,Apex,60.31,True,46.45
359,Harbor Outdoor SKU-0359,Fitness,Lighthouse,17.03,True,8.17
360,Apex Office SKU-0360,Office,Vertex,41.84,True,18.39
361,Vertex Grocery SKU-0361,Home,Cedar,26.64,True,15.69
362,Atlas Fashion SKU-0362,Office,Northstar,7.79,True,4.64
363,Harbor Fashion SKU-0363,Electronics,Cedar,15.25,True,11.51
364,Northstar Beauty SKU-0364,Home,BrightPath,30.3,True,17.7
365,Riverbend Electronics SKU-0365,Office,Summit,8.15,True,4.73
366,Lighthouse Fashion SKU-0366,Electronics,Summit,32.88,True,19.71
367,Vertex Home SKU-0367,Home,Apex,10.8,True,6.27
368,Northstar Outdoor SKU-0368,Home,Summit,38.53,True,28.65
369,Evergreen Electronics SKU-0369,Fashion,BluePeak,11.2,True,7.19
370,BrightPath Outdoor SKU-0370,Home,Northstar,36.16,True,25.55
371,Evergreen Fitness SKU-0371,Fitness,Harbor,46.1,True,21.93
372,Northstar Grocery SKU-0372,Fitness,Harbor,24.31,True,17.88
373,Pioneer Home SKU-0373,Office,Nimble,25.74,False,19.8
374,Evergreen Grocery SKU-0374,Electronics,BluePeak,71.21,True,54.44
375,Vertex Office SKU-0375,Office,Evergreen,16.3,True,12.61
376,Summit Outdoor SKU-0376,Home,Harbor,19.16,True,12.86
377,Apex Electronics SKU-0377,Electronics,Atlas,41.12,True,27.21
378,Lighthouse Beauty SKU-0378,Fashion,Nimble,35.68,True,15.85
379,Cedar Grocery SKU-0379,Electronics,Nimble,23.15,True,12.08
380,Vertex Fashion SKU-0380,Fashion,Apex,12.31,True,8.66
381,Apex Outdoor SKU-0381,Grocery,Harbor,51.05,True,28.08
382,Harbor Beauty SKU-0382,Outdoor,Northstar,12.12,True,7.8
383,Atlas Outdoor SKU-0383,Office,Apex,119.2,True,75.23
384,Atlas Beauty SKU-0384,Outdoor,BluePeak,12.46,True,7.84
385,Summit Home SKU-0385,Office,Nimble,13.22,True,7.32
386,Lighthouse Beauty SKU-0386,Office,Pioneer,33.86,True,25.01
387,Riverbend Electronics SKU-0387,Office,BrightPath,38.74,True,19.74
388,Riverbend Fashion SKU-0388,Fitness,Nimble,14.4,True,10.04
389,BrightPath Office SKU-0389,Fitness,BluePeak,81.46,True,34.96
390,BluePeak Electronics SKU-0390,Fashion,Vertex,33.59,True,24.25
391,Summit Home SKU-0391,Fashion,Harbor,23.08,True,15.99
392,Pioneer Outdoor SKU-0392,Office,Nimble,34.84,True,26.91
393,BrightPath Beauty SKU-0393,Fashion,BrightPath,59.56,True,27.6
394,Nimble Outdoor SKU-0394,Outdoor,Lighthouse,77.17,True,54.74
395,Evergreen Beauty SKU-0395,Home,Evergreen,30.73,True,16.33
396,Atlas Fitness SKU-0396,Grocery,Riverbend,11.84,True,6.03
397,Northstar Outdoor SKU-0397,Fitness,Pioneer,11.96,True,5.91
398,Evergreen Beauty SKU-0398,Fashion,Harbor,10.81,True,7.34
399,BrightPath Electronics SKU-0399,Electronics,Apex,17.86,True,13.56
400,Cedar Electronics SKU-0400,Electronics,Summit,27.79,True,18.2
401,BrightPath Office SKU-0401,Home,Apex,31.16,True,16.07
402,Nimble Grocery SKU-0402,Fitness,Atlas,56.39,True,31.8
403,BrightPath Fitness SKU-0403,Beauty,Atlas,7.05,True,3.57
404,Pioneer Fashion SKU-0404,Fashion,Lighthouse,26.92,True,11.98
405,Pioneer Grocery SKU-0405,Home,Vertex,36.58,True,25.47
406,Riverbend Fashion SKU-0406,Beauty,Lighthouse,6.0,True,2.75
407,Evergreen Office SKU-0407,Office,Evergreen,36.41,True,23.8
408,Riverbend Fitness SKU-0408,Beauty,Cedar,159.9,True,91.81
409,Vertex Beauty SKU-0409,Grocery,Evergreen,44.82,True,20.0
410,Harbor Outdoor SKU-0410,Beauty,Summit,33.12,True,17.51
411,BluePeak Home SKU-0411,Electronics,Riverbend,22.7,True,10.15
412,Northstar Electronics SKU-0412,Fashion,BrightPath,31.54,True,20.39
413,Evergreen Electronics SKU-0413,Fitness,BrightPath,73.64,True,48.62
414,Nimble Electronics SKU-0414,Beauty,BluePeak,21.64,True,16.06
415,Cedar Electronics SKU-0415,Home,Apex,58.9,True,30.81
416,Cedar Fitness SKU-0416,Fashion,Cedar,36.66,True,17.72
417,Summit Office SKU-0417,Beauty,Apex,78.04,True,46.11
418,BluePeak Electronics SKU-0418,Fashion,Summit,55.03,True,39.25
419,Atlas Outdoor SKU-0419,Beauty,Lighthouse,30.67,False,19.13
420,Lighthouse Outdoor SKU-0420,Grocery,Apex,29.41,True,22.35
421,Summit Grocery SKU-0421,Fashion,Apex,22.12,True,10.0
422,BluePeak Beauty SKU-0422,Electronics,Apex,51.16,True,34.73
423,Summit Electronics SKU-0423,Home,Pioneer,18.47,True,12.17
424,Cedar Electronics SKU-0424,Outdoor,BluePeak,29.19,True,14.82
425,BluePeak Beauty SKU-0425,Grocery,Harbor,23.91,True,11.83
426,Apex Beauty SKU-0426,Office,Harbor,11.34,True,6.32
427,Riverbend Outdoor SKU-0427,Outdoor,Atlas,31.29,True,16.77
428,BluePeak Electronics SKU-0428,Electronics,Evergreen,10.06,True,5.44
429,Riverbend Office SKU-0429,Grocery,Apex,20.26,True,13.78
430,Northstar Home SKU-0430,Grocery,Apex,41.83,True,18.93
431,BluePeak Outdoor SKU-0431,Beauty,Evergreen,30.26,True,20.86
432,Riverbend Beauty SKU-0432,Beauty,Evergreen,29.95,True,17.96
433,Cedar Electronics SKU-0433,Fitness,Cedar,15.46,True,7.46
434,Pioneer Fitness SKU-0434,Electronics,Summit,53.61,True,35.44
435,BluePeak Office SKU-0435,Grocery,Riverbend,15.24,True,8.45
436,BrightPath Home SKU-0436,Beauty,Riverbend,42.91,True,20.08
437,Summit Fashion SKU-0437,Outdoor,BrightPath,63.07,True,39.84
438,Northstar Electronics SKU-0438,Home,Pioneer,10.03,True,5.37
439,Riverbend Fashion SKU-0439,Fitness,Vertex,20.82,True,10.87
440,Nimble Fitness SKU-0440,Fitness,Summit,19.61,True,11.61
441,Summit Office SKU-0441,Office,Riverbend,32.37,True,19.65
442,Northstar Electronics SKU-0442,Grocery,Cedar,14.68,True,9.88
443,Lighthouse Home SKU-0443,Electronics,Cedar,12.71,True,7.59
444,Harbor Beauty SKU-0444,Electronics,Lighthouse,26.18,True,16.02
445,Pioneer Beauty SKU-0445,Fitness,BluePeak,18.83,True,11.78
446,Pioneer Fitness SKU-0446,Fashion,Apex,24.66,True,18.59
447,BrightPath Beauty SKU-0447,Electronics,Apex,48.44,True,22.11
448,Northstar Beauty SKU-0448,Electronics,Harbor,9.48,True,6.25
449,Nimble Outdoor SKU-0449,Home,Pioneer,25.18,True,10.91
450,BrightPath Fitness SKU-0450,Electronics,Nimble,18.46,True,9.48
451,Harbor Electronics SKU-0451,Office,Cedar,27.53,True,19.4
452,Lighthouse Electronics SKU-0452,Outdoor,Cedar,18.51,True,10.18
453,Nimble Fashion SKU-0453,Grocery,BrightPath,12.59,True,5.41
454,Vertex Fitness SKU-0454,Home,Lighthouse,35.0,True,21.17
455,Harbor Outdoor SKU-0455,Fitness,Lighthouse,164.26,True,94.87
456,Pioneer Electronics SKU-0456,Fashion,Harbor,25.4,True,19.14
457,Cedar Grocery SKU-0457,Grocery,BrightPath,16.91,True,12.84
458,BluePeak Grocery SKU-0458,Fitness,Harbor,16.88,True,8.78
459,Riverbend Fitness SKU-0459,Home,Nimble,49.78,True,35.61
460,Vertex Office SKU-0460,Fashion,BluePeak,15.33,True,9.28
461,Atlas Grocery SKU-0461,Outdoor,Cedar,63.1,True,38.77
462,Pioneer Office SKU-0462,Office,Apex,9.36,True,4.32
463,Atlas Grocery SKU-0463,Grocery,Nimble,30.72,True,22.15
464,Summit Office SKU-0464,Office,Summit,41.73,True,26.63
465,Evergreen Fashion SKU-0465,Electronics,Northstar,44.5,True,33.99
466,Atlas Fitness SKU-0466,Office,Riverbend,42.52,True,29.84
467,Atlas Beauty SKU-0467,Fashion,Apex,32.23,True,18.95
468,Apex Fitness SKU-0468,Electronics,Cedar,57.39,True,41.82
469,Lighthouse Fashion SKU-0469,Fashion,Vertex,14.24,True,7.61
470,Atlas Fashion SKU-0470,Fitness,BluePeak,17.84,True,13.04
471,BluePeak Beauty SKU-0471,Outdoor,Harbor,20.86,True,9.63
472,Apex Grocery SKU-0472,Home,Summit,71.11,True,38.48
473,Atlas Fitness SKU-0473,Fashion,Evergreen,36.71,True,26.89
474,Riverbend Office SKU-0474,Office,BrightPath,42.24,True,18.11
475,Northstar Grocery SKU-0475,Home,Lighthouse,24.13,True,17.68
476,Vertex Office SKU-0476,Grocery,Summit,46.11,True,20.03
477,Evergreen Grocery SKU-0477,Office,Riverbend,9.89,True,6.5
478,Vertex Office SKU-0478,Beauty,BrightPath,20.78,False,13.5
479,Nimble Office SKU-0479,Home,Apex,23.54,True,10.37
480,Nimble Outdoor SKU-0480,Fitness,Summit,19.92,True,14.38
481,Nimble Fashion SKU-0481,Home,Cedar,22.0,True,9.92
482,BluePeak Fashion SKU-0482,Fitness,Vertex,38.69,True,28.11
483,BluePeak Electronics SKU-0483,Fashion,Vertex,31.66,True,24.5
484,Vertex Home SKU-0484,Outdoor,Atlas,58.9,False,38.99
485,Evergreen Electronics SKU-0485,Grocery,BluePeak,6.99,True,5.28
486,Cedar Office SKU-0486,Fitness,Apex,71.33,True,46.02
487,Pioneer Outdoor SKU-0487,Grocery,BrightPath,17.77,False,13.74
488,Lighthouse Grocery SKU-0488,Fitness,Atlas,63.78,True,45.08
489,Riverbend Home SKU-0489,Fitness,Lighthouse,20.67,True,13.74
490,Atlas Grocery SKU-0490,Fashion,BrightPath,34.47,True,26.75
491,Vertex Fashion SKU-0491,Fitness,Lighthouse,13.46,True,8.0
492,Vertex Fashion SKU-0492,Fitness,Northstar,12.3,True,7.31
493,BrightPath Grocery SKU-0493,Electronics,Evergreen,39.56,True,28.74
494,Pioneer Fashion SKU-0494,Beauty,Vertex,6.0,True,3.98
495,Pioneer Home SKU-0495,Grocery,Pioneer,12.31,True,5.81
496,BrightPath Fitness SKU-0496,Electronics,Vertex,44.63,True,23.69
497,Apex Outdoor SKU-0497,Grocery,Cedar,20.71,True,13.06
498,Pioneer Electronics SKU-0498,Fashion,Cedar,15.28,True,6.51
499,Harbor Home SKU-0499,Grocery,Pioneer,72.95,True,44.04
500,Riverbend Office SKU-0500,Office,Nimble,91.68,True,46.23
501,BluePeak Beauty SKU-0501,Outdoor,Riverbend,27.12,True,13.7
502,BrightPath Fashion SKU-0502,Fitness,Pioneer,62.05,True,46.06
503,Cedar Outdoor SKU-0503,Office,Nimble,72.68,True,37.91
504,Vertex Home SKU-0504,Beauty,Harbor,26.83,True,19.94
505,Nimble Outdoor SKU-0505,Fashion,Northstar,19.43,True,11.89
506,Northstar Electronics SKU-0506,Outdoor,Summit,28.72,True,21.66
507,Northstar Beauty SKU-0507,Electronics,Vertex,10.53,True,7.19
508,BluePeak Outdoor SKU-0508,Fashion,Riverbend,39.22,True,22.32
509,Apex Home SKU-0509,Office,Vertex,21.89,True,9.47
510,BluePeak Beauty SKU-0510,Outdoor,Evergreen,28.13,True,20.84
511,Riverbend Home SKU-0511,Fashion,BrightPath,27.86,True,18.8
512,Summit Grocery SKU-0512,Electronics,Vertex,15.63,True,7.32
513,Lighthouse Fashion SKU-0513,Grocery,Evergreen,26.49,True,20.04
514,Northstar Beauty SKU-0514,Fashion,Evergreen,11.21,True,6.68
515,Atlas Fashion SKU-0515,Fitness,Vertex,19.82,True,8.54
516,Atlas Outdoor SKU-0516,Office,Summit,13.15,True,6.92
517,Cedar Fashion SKU-0517,Electronics,Cedar,15.34,True,11.19
518,Evergreen Fitness SKU-0518,Fashion,BluePeak,6.25,True,3.57
519,Lighthouse Electronics SKU-0519,Home,Lighthouse,20.51,True,14.58
520,Lighthouse Fitness SKU-0520,Fitness,Pioneer,37.17,True,21.0
521,Northstar Fitness SKU-0521,Grocery,Nimble,30.43,True,14.25
522,Atlas Grocery SKU-0522,Outdoor,Atlas,54.85,False,26.88
523,Northstar Beauty SKU-0523,Office,Apex,14.6,True,10.76
524,Pioneer Fitness SKU-0524,Grocery,Vertex,19.86,True,9.64
525,Nimble Fashion SKU-0525,Fashion,Vertex,49.21,True,37.24
526,Harbor Home SKU-0526,Electronics,Atlas,25.63,True,13.43
527,Summit Grocery SKU-0527,Electronics,Cedar,30.58,True,23.54
528,Lighthouse Fitness SKU-0528,Fashion,Summit,107.15,True,48.74
529,Northstar Fashion SKU-0529,Outdoor,Atlas,22.98,True,14.19
530,Northstar Fitness SKU-0530,Outdoor,Vertex,19.79,True,8.57
531,Harbor Home SKU-0531,Electronics,Lighthouse,14.22,True,7.29
532,Riverbend Beauty SKU-0532,Office,Vertex,22.47,True,16.36
533,Vertex Home SKU-0533,Beauty,Evergreen,52.68,True,25.67
534,BluePeak Outdoor SKU-0534,Fitness,BluePeak,39.36,True,29.16
535,Pioneer Home SKU-0535,Home,Cedar,68.8,True,43.5
536,Riverbend Fashion SKU-0536,Outdoor,BrightPath,34.28,True,23.36
537,Pioneer Grocery SKU-0537,Grocery,Pioneer,6.32,True,3.47
538,BrightPath Fitness SKU-0538,Fashion,Apex,40.81,True,31.61
539,Northstar Grocery SKU-0539,Outdoor,Harbor,29.01,True,20.82
540,Cedar Fitness SKU-0540,Outdoor,Vertex,27.14,True,20.31
541,BrightPath Fashion SKU-0541,Fashion,Apex,59.85,True,28.28
542,BluePeak Electronics SKU-0542,Fitness,Atlas,22.68,True,11.7
543,Lighthouse Office SKU-0543,Fashion,Northstar,39.52,True,28.56
544,Evergreen Electronics SKU-0544,Grocery,BrightPath,13.47,True,8.9
545,Vertex Fitness SKU-0545,Grocery,Vertex,10.11,True,5.65
546,BluePeak Office SKU-0546,Grocery,Northstar,18.37,False,10.79
547,Riverbend Beauty SKU-0547,Beauty,Riverbend,22.11,False,12.78
548,Pioneer Fashion SKU-0548,Electronics,Lighthouse,38.71,True,24.03
549,Harbor Electronics SKU-0549,Fitness,BrightPath,13.29,True,7.92
550,Cedar Home SKU-0550,Grocery,Northstar,72.21,True,42.15
551,Pioneer Fitness SKU-0551,Office,Vertex,14.47,True,7.78
552,Apex Fitness SKU-0552,Beauty,Atlas,25.6,True,14.89
553,Cedar Office SKU-0553,Electronics,Atlas,27.32,True,13.22
554,Northstar Beauty SKU-0554,Grocery,Summit,32.93,True,16.09
555,Evergreen Grocery SKU-0555,Outdoor,Vertex,36.34,True,24.27
556,Summit Home SKU-0556,Fashion,Summit,117.96,True,90.5
557,Lighthouse Office SKU-0557,Home,Cedar,18.33,True,9.1
558,Nimble Home SKU-0558,Grocery,BluePeak,33.22,True,24.87
559,BrightPath Fitness SKU-0559,Office,Nimble,25.68,True,16.57
560,Riverbend Outdoor SKU-0560,Outdoor,Evergreen,51.36,True,39.19
561,Northstar Fashion SKU-0561,Office,Evergreen,36.3,True,20.41
562,Harbor Office SKU-0562,Fashion,BrightPath,31.28,True,20.91
563,Harbor Fashion SKU-0563,Home,Northstar,10.27,True,6.32
564,Northstar Beauty SKU-0564,Grocery,Vertex,20.2,True,15.59
565,Apex Outdoor SKU-0565,Electronics,Harbor,14.37,True,6.35
566,Atlas Fitness SKU-0566,Fashion,Atlas,20.27,True,8.94
567,BrightPath Fitness SKU-0567,Outdoor,BluePeak,15.85,True,11.59
568,Harbor Home SKU-0568,Fitness,Riverbend,19.36,True,8.5
569,BluePeak Office SKU-0569,Outdoor,Nimble,20.76,True,15.5
570,Apex Office SKU-0570,Home,Summit,20.99,True,9.53
571,Pioneer Electronics SKU-0571,Grocery,Cedar,22.39,True,10.31
572,Riverbend Fitness SKU-0572,Outdoor,Nimble,14.83,True,7.99
573,Atlas Fashion SKU-0573,Electronics,BrightPath,27.77,True,18.93
574,Northstar Grocery SKU-0574,Electronics,Cedar,15.09,True,9.47
575,Lighthouse Home SKU-0575,Outdoor,BrightPath,18.37,True,13.73
576,Summit Fitness SKU-0576,Grocery,Apex,26.24,True,16.97
577,Northstar Beauty SKU-0577,Fitness,Harbor,6.0,True,3.81
578,Summit Fashion SKU-0578,Outdoor,Atlas,136.94,True,85.63
579,BluePeak Home SKU-0579,Fitness,Pioneer,38.13,True,21.59
580,BluePeak Beauty SKU-0580,Grocery,Summit,33.38,True,21.7
581,Lighthouse Grocery SKU-0581,Beauty,Lighthouse,19.31,True,14.87
582,Riverbend Fashion SKU-0582,Electronics,Northstar,28.82,True,22.19
583,Vertex Outdoor SKU-0583,Fashion,Riverbend,12.35,True,5.68
584,Apex Home SKU-0584,Beauty,Harbor,37.29,True,21.78
585,Northstar Office SKU-0585,Fashion,Nimble,9.08,True,5.75
586,BluePeak Office SKU-0586,Electronics,Apex,11.88,True,8.05
587,Lighthouse Outdoor SKU-0587,Fitness,Lighthouse,17.09,True,9.03
588,Riverbend Grocery SKU-0588,Office,Nimble,72.34,True,55.98
589,Vertex Beauty SKU-0589,Outdoor,Lighthouse,13.25,True,7.55
590,Riverbend Home SKU-0590,Beauty,Atlas,33.68,True,17.61
591,Harbor Office SKU-0591,Electronics,BluePeak,7.09,True,4.97
592,Evergreen Fashion SKU-0592,Grocery,Riverbend,27.55,True,17.4
593,BluePeak Electronics SKU-0593,Office,Northstar,83.75,True,62.45
594,BrightPath Outdoor SKU-0594,Beauty,Evergreen,37.53,False,17.2
595,Apex Beauty SKU-0595,Beauty,Atlas,7.05,False,3.1
596,Apex Fashion SKU-0596,Grocery,Northstar,27.89,True,21.18
597,Northstar Grocery SKU-0597,Fashion,Evergreen,20.05,True,11.64
598,Northstar Electronics SKU-0598,Home,Atlas,60.17,True,29.95
599,BluePeak Beauty SKU-0599,Fashion,Riverbend,25.4,True,17.46
600,Evergreen Electronics SKU-0600,Grocery,BrightPath,10.63,True,8.28
601,Cedar Office SKU-0601,Fitness,Summit,24.81,True,19.34
602,Atlas Outdoor SKU-0602,Outdoor,Apex,17.24,True,13.22
603,Nimble Fitness SKU-0603,Beauty,Apex,6.66,True,3.17
604,Harbor Outdoor SKU-0604,Home,Evergreen,24.21,True,17.58
605,BrightPath Fitness SKU-0605,Office,Pioneer,27.19,True,12.64
606,Riverbend Fitness SKU-0606,Fashion,Apex,34.74,True,19.05
607,BrightPath Home SKU-0607,Fashion,Apex,52.53,True,25.43
608,Apex Fashion SKU-0608,Fitness,Vertex,22.59,True,12.38
609,Vertex Home SKU-0609,Fashion,Riverbend,10.22,True,5.2
610,Apex Office SKU-0610,Home,Atlas,15.74,True,11.69
611,Nimble Office SKU-0611,Office,Nimble,26.79,True,20.78
612,Nimble Home SKU-0612,Home,Nimble,59.73,True,28.82
613,Riverbend Home SKU-0613,Beauty,Vertex,27.18,True,12.68
614,Evergreen Office SKU-0614,Fashion,Harbor,24.88,True,11.92
615,BrightPath Fashion SKU-0615,Fashion,Summit,23.25,True,14.5
616,Nimble Grocery SKU-0616,Fitness,Northstar,26.97,True,19.89
617,BrightPath Beauty SKU-0617,Office,BluePeak,93.86,True,64.61
618,Summit Electronics SKU-0618,Outdoor,Pioneer,25.67,True,14.68
619,Harbor Fashion SKU-0619,Beauty,BluePeak,22.84,False,17.48
620,Northstar Grocery SKU-0620,Fashion,Apex,27.8,True,17.07
621,Harbor Fashion SKU-0621,Fitness,Evergreen,17.47,True,12.27
622,Northstar Outdoor SKU-0622,Home,Summit,9.83,True,5.9
623,Lighthouse Grocery SKU-0623,Office,BrightPath,8.75,True,5.77
624,Summit Fitness SKU-0624,Home,Pioneer,16.9,True,9.39
625,Evergreen Outdoor SKU-0625,Home,Lighthouse,58.43,True,25.65
626,Pioneer Office SKU-0626,Home,Cedar,57.89,True,37.08
627,Riverbend Fashion SKU-0627,Beauty,Apex,13.13,True,6.88
628,Lighthouse Office SKU-0628,Grocery,Lighthouse,24.46,True,15.12
629,BrightPath Beauty SKU-0629,Outdoor,BrightPath,29.53,True,19.33
630,Riverbend Home SKU-0630,Beauty,BrightPath,16.93,True,9.86
631,Summit Electronics SKU-0631,Grocery,Harbor,63.47,True,30.25
632,Summit Home SKU-0632,Grocery,Harbor,44.49,True,31.58
633,Vertex Home SKU-0633,Fitness,Nimble,34.28,True,16.53
634,Pioneer Office SKU-0634,Home,Summit,28.35,True,13.23
635,Harbor Electronics SKU-0635,Fitness,Lighthouse,9.82,True,5.25
636,Atlas Beauty SKU-0636,Electronics,Apex,65.5,True,28.88
637,Summit Beauty SKU-0637,Electronics,Nimble,39.54,True,21.63
638,Riverbend Grocery SKU-0638,Beauty,Northstar,35.38,True,24.51
639,Cedar Grocery SKU-0639,Outdoor,Pioneer,16.78,True,11.82
640,Cedar Fitness SKU-0640,Beauty,Vertex,17.76,True,10.38
641,Vertex Fitness SKU-0641,Fitness,Nimble,37.39,True,18.18
642,Summit Office SKU-0642,Outdoor,Evergreen,55.5,True,42.77
643,Riverbend Grocery SKU-0643,Fashion,Apex,83.19,False,59.61
644,BluePeak Fitness SKU-0644,Grocery,Evergreen,16.81,False,7.09
645,Atlas Home SKU-0645,Electronics,Lighthouse,24.45,True,15.61
646,Cedar Beauty SKU-0646,Outdoor,Summit,6.95,True,5.28
647,Cedar Beauty SKU-0647,Home,Vertex,6.0,True,4.53
648,Evergreen Outdoor SKU-0648,Fashion,Atlas,38.12,False,21.49
649,Atlas Grocery SKU-0649,Office,BrightPath,15.57,True,9.97
650,BrightPath Outdoor SKU-0650,Fashion,Vertex,7.52,True,4.83
